,ChildID,ChildEthnicity,ChildLanguage,ChildRace,ChildFlags,ChildDateofBirth,Age (as of current day),Best Interest,In Attendance,Other,Sick,Unexcused Absence,FD,PD,Center,Total Attendance,Total Absence,Total Days,Attendance Rate
717,53903,Not Hispanic or Latino,16 -- Farsi ( Persian ),['Asian'],[nan],08/16/2013,9,3,15.0,0,3,0,0.0,21,['Baldwin Park'],15.0,6,21.0,0.7142857142857143
718,53905,Hispanic or Latino,00 -- English,['Caucasian'],[nan],03/29/2013,9,0,17.0,12,0,0,29.0,0,['Baldwin Park'],17.0,12,29.0,0.5862068965517241
719,53907,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],12/14/2012,9,9,32.0,2,1,0,44.0,0,['Logan'],32.0,12,44.0,0.7272727272727273
720,53908,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],05/06/2015,7,6,154.0,1,6,17,184.0,0,"['Decoto', 'Logan']",154.0,30,184.0,0.8369565217391305
721,53909,Hispanic or Latino,00 -- English,['Caucasian'],[nan],10/01/2013,9,10,50.0,3,16,27,106.0,0,['Eden Palms'],50.0,56,106.0,0.4716981132075472
722,53910,Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/10/2013,9,1,9.0,0,4,0,0.0,14,['Cesar Chavez'],9.0,5,14.0,0.6428571428571429
723,53921,Hispanic or Latino,00 -- English,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],11/03/2014,7,0,146.0,1,29,1,0.0,177,['Hubbard'],146.0,31,177.0,0.8248587570621468
724,53925,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/05/2012,10,5,164.0,15,18,0,202.0,0,['Linda Vista'],164.0,38,202.0,0.8118811881188119
725,53926,Hispanic or Latino,00 -- English,['Caucasian'],[nan],12/29/2013,8,0,159.0,12,31,0,202.0,0,"['Foxdale', 'Linda Vista']",159.0,43,202.0,0.7871287128712872
726,53957,Hispanic or Latino,00 -- English,['Caucasian'],[nan],12/09/2014,7,0,248.0,0,0,0,248.0,0,['FH'],248.0,0,248.0,1.0
727,53960,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],07/13/2014,8,11,208.0,2,7,0,228.0,0,['FH'],208.0,20,228.0,0.9122807017543859
728,53970,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],08/18/2013,9,5,33.0,0,6,0,44.0,0,['Baldwin Park'],33.0,11,44.0,0.75
729,53982,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],03/30/2013,9,8,20.0,0,4,0,32.0,0,['Valley Medical Center'],20.0,12,32.0,0.625
730,53983,Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/07/2014,8,1,221.0,2,22,0,0.0,246,['Goss'],221.0,25,246.0,0.8983739837398373
731,53992,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],12/11/2012,9,5,13.0,2,0,1,0.0,21,['Hillview'],13.0,8,21.0,0.6190476190476191
732,53995,Not Hispanic or Latino,99 --  Other Non English,['Asian'],[nan],08/28/2013,9,10,0.0,0,9,0,0.0,19,['Grant'],0.0,19,19.0,0.0
733,54000,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],02/21/2013,9,7,34.0,3,0,0,44.0,0,['Logan'],34.0,10,44.0,0.7727272727272727
734,54002,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],09/15/2014,8,19,207.0,1,18,1,246.0,0,['Graham'],207.0,39,246.0,0.8414634146341463
735,54004,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/29/2013,9,10,0.0,0,4,1,0.0,15,['Graham'],0.0,15,15.0,0.0
736,54005,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],09/27/2013,9,1,232.0,4,7,0,244.0,0,['Logan'],232.0,12,244.0,0.9508196721311475
737,54006,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],09/27/2013,9,2,233.0,3,6,0,244.0,0,['Logan'],233.0,11,244.0,0.9549180327868853
738,54010,Hispanic or Latino,00 -- English,['Caucasian'],[nan],12/16/2013,8,14,205.0,4,28,0,251.0,0,['Washington Hospital'],205.0,46,251.0,0.8167330677290837
739,54020,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/19/2013,9,4,33.0,2,2,0,41.0,0,['Logan'],33.0,8,41.0,0.8048780487804879
740,54024,Hispanic or Latino,00 -- English,['Caucasian'],[nan],04/17/2013,9,7,9.0,0,3,0,0.0,19,['Royal Sunset'],9.0,10,19.0,0.47368421052631576
741,54040,Not Hispanic or Latino,16 -- Farsi ( Persian ),['Caucasian'],[nan],06/12/2013,9,3,13.0,0,5,0,0.0,21,['Emerald Vista'],13.0,8,21.0,0.6190476190476191
742,54041,Not Hispanic or Latino,16 -- Farsi ( Persian ),['Caucasian'],[nan],06/12/2013,9,3,13.0,0,5,0,0.0,21,['Emerald Vista'],13.0,8,21.0,0.6190476190476191
743,54045,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/30/2013,9,0,9.0,0,10,0,0.0,19,['Bay'],9.0,10,19.0,0.47368421052631576
744,54049,Not Hispanic or Latino,00 -- English,['Asian'],[nan],09/26/2013,9,9,20.0,2,8,0,39.0,0,['Logan'],20.0,19,39.0,0.5128205128205128
745,54050,Not Hispanic or Latino,00 -- English,['Asian'],[nan],07/26/2013,9,3,16.0,2,0,0,0.0,21,['Pioneer'],16.0,5,21.0,0.7619047619047619
746,54058,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],10/19/2012,10,0,0.0,0,21,0,0.0,21,['Eden Youth'],0.0,21,21.0,0.0
747,54059,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],01/19/2013,9,5,31.0,0,3,0,39.0,0,['Washington Hospital'],31.0,8,39.0,0.7948717948717948
748,54061,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],06/08/2013,9,5,37.0,0,2,0,44.0,0,['Delaine Eastin'],37.0,7,44.0,0.8409090909090909
749,54062,Not Hispanic or Latino,00 -- English,['Asian'],[nan],06/17/2013,9,7,9.0,0,3,0,0.0,19,['Royal Sunset'],9.0,10,19.0,0.47368421052631576
750,54063,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],02/24/2013,9,7,10.0,2,2,0,0.0,21,['Guy Emanuele'],10.0,11,21.0,0.47619047619047616
751,54068,Hispanic or Latino,00 -- English,['Caucasian'],[nan],12/21/2012,9,10,22.0,2,4,6,44.0,0,['Logan'],22.0,22,44.0,0.5
752,54076,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Shelter-In-Place'],11/04/2014,7,2,223.0,3,15,3,246.0,0,['Eden Youth'],223.0,23,246.0,0.9065040650406504
753,54078,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],11/06/2013,8,10,0.0,0,11,0,0.0,21,['Goss'],0.0,21,21.0,0.0
754,54084,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/06/2013,9,1,20.0,0,0,0,0.0,21,['Searles'],20.0,1,21.0,0.9523809523809523
755,54085,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place']",06/23/2015,7,3,203.0,1,35,0,0.0,242,['Kitayama'],203.0,39,242.0,0.8388429752066116
756,54088,Not Hispanic or Latino,00 -- English,['Asian'],[nan],05/03/2013,9,10,18.0,2,3,1,34.0,0,['Logan'],18.0,16,34.0,0.5294117647058824
757,54096,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],10/17/2012,10,0,18.0,0,1,0,0.0,19,['Del Rey'],18.0,1,19.0,0.9473684210526315
758,54097,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],09/27/2013,9,0,18.0,0,1,0,0.0,19,['Del Rey'],18.0,1,19.0,0.9473684210526315
759,54099,Not Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],[nan],11/04/2012,9,1,14.0,0,4,0,0.0,19,['Del Rey'],14.0,5,19.0,0.7368421052631579
760,54100,Not Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place']",05/24/2015,7,8,144.0,1,88,0,0.0,241,['Del Rey'],144.0,97,241.0,0.5975103734439834
761,54105,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],09/03/2012,10,2,18.0,0,1,0,0.0,21,['Hubbard'],18.0,3,21.0,0.8571428571428571
762,54116,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],04/25/2013,9,2,17.0,0,2,0,0.0,21,['Emerald Vista'],17.0,4,21.0,0.8095238095238095
763,54122,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],07/23/2014,8,7,212.0,1,26,0,246.0,0,"['FH', 'Chynoweth']",212.0,34,246.0,0.8617886178861789
764,54123,Hispanic or Latino,00 -- English,['Caucasian'],[nan],11/17/2013,8,5,235.0,1,10,0,251.0,0,['Washington Hospital'],235.0,16,251.0,0.9362549800796812
765,54132,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],08/04/2013,9,7,10.0,0,2,0,0.0,19,['Royal Sunset'],10.0,9,19.0,0.5263157894736842
766,54143,Hispanic or Latino,00 -- English,['Caucasian'],['IEP'],05/13/2013,9,0,29.0,0,0,0,29.0,0,['Graham'],29.0,0,29.0,1.0
767,54157,Hispanic or Latino,00 -- English,['Black or African American'],[nan],11/08/2013,8,0,37.0,0,0,0,37.0,0,['Washington Hospital'],37.0,0,37.0,1.0
768,54163,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],01/16/2013,9,1,33.0,0,0,0,34.0,0,['Unidos'],33.0,1,34.0,0.9705882352941176
769,54165,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Shelter-In-Place', 'Infant/Toddler', 'Inactive:  Head Start Santa Clara County']",06/21/2015,7,0,222.0,1,23,0,246.0,0,['Unidos'],222.0,24,246.0,0.9024390243902439
770,54175,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],10/21/2012,10,0,19.0,0,2,0,0.0,21,['Goss'],19.0,2,21.0,0.9047619047619048
771,54178,Hispanic or Latino,00 -- English,['Caucasian'],[nan],09/04/2012,10,10,0.0,0,0,9,0.0,19,['Royal Sunset'],0.0,19,19.0,0.0
772,54180,Hispanic or Latino,00 -- English,['Caucasian'],[nan],11/27/2012,9,19,8.0,0,7,0,34.0,0,['Washington Hospital'],8.0,26,34.0,0.23529411764705882
773,54203,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/25/2013,9,7,0.0,0,12,0,0.0,19,['Royal Sunset'],0.0,19,19.0,0.0
774,54209,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],02/12/2013,9,7,11.0,2,1,0,0.0,21,['Hillview'],11.0,10,21.0,0.5238095238095238
775,54212,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],05/08/2013,9,2,31.0,6,2,0,41.0,0,['Sharon Jones'],31.0,10,41.0,0.7560975609756098
776,54215,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],02/12/2013,9,1,18.0,0,0,0,19.0,0,['Unidos'],18.0,1,19.0,0.9473684210526315
777,54220,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],03/09/2015,7,2,247.0,1,0,0,250.0,0,['Valley Medical Center'],247.0,3,250.0,0.988
778,54224,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],12/03/2012,9,5,234.0,1,5,0,245.0,0,['Linda Vista'],234.0,11,245.0,0.9551020408163265
779,54226,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],03/11/2013,9,0,6.0,0,15,0,0.0,21,['Eden Youth'],6.0,15,21.0,0.2857142857142857
780,54247,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],03/14/2013,9,4,5.0,0,15,0,24.0,0,['Arbuckle'],5.0,19,24.0,0.20833333333333334
781,54249,Not Hispanic or Latino,00 -- English,['American Indian or Alaskan Native'],[nan],09/11/2012,10,0,40.0,0,1,0,41.0,0,['Sharon Jones'],40.0,1,41.0,0.975609756097561
782,54262,Hispanic or Latino,00 -- English,['Caucasian'],"['Infant/Toddler', 'Inactive:  Head Start CAPE']",05/27/2016,6,10,200.0,1,11,0,222.0,0,['Eden Youth'],200.0,22,222.0,0.9009009009009009
783,54272,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],08/03/2015,7,10,64.0,1,46,25,0.0,146,['Cureton'],64.0,82,146.0,0.4383561643835616
784,54274,Not Hispanic or Latino,03 -- Cantonese,['Asian'],['Limited English'],12/11/2012,9,0,19.0,2,0,0,0.0,21,['Dayton'],19.0,2,21.0,0.9047619047619048
785,54277,Not Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Preschool', 'Limited English']",02/18/2014,8,9,218.0,1,13,0,0.0,241,['Colonial Acres'],218.0,23,241.0,0.9045643153526971
786,54315,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],12/25/2013,8,5,216.0,0,7,0,228.0,0,['FH'],216.0,12,228.0,0.9473684210526315
787,54319,Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/26/2013,9,8,8.0,0,1,2,19.0,0,['Eden Palms'],8.0,11,19.0,0.42105263157894735
788,54321,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/02/2013,9,3,15.0,0,1,0,0.0,19,['Del Rey'],15.0,4,19.0,0.7894736842105263
789,54347,Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/22/2013,9,2,25.0,0,2,0,29.0,0,['Amador'],25.0,4,29.0,0.8620689655172413
790,54348,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Limited English', 'Preschool']",08/30/2014,8,0,220.0,1,22,3,246.0,0,['Amador'],220.0,26,246.0,0.8943089430894309
791,54363,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],04/05/2013,9,3,14.0,0,2,0,0.0,19,['Del Rey'],14.0,5,19.0,0.7368421052631579
792,54369,Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/09/2013,9,10,0.0,0,11,0,0.0,21,['Hubbard'],0.0,21,21.0,0.0
793,54371,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",05/14/2016,6,11,343.0,2,13,1,370.0,0,"['Esther Hobbs', 'Washington Hospital']",343.0,27,370.0,0.927027027027027
794,54373,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],04/01/2016,6,5,215.0,1,25,0,246.0,0,"['Marie Kaiser', 'Paul Miller']",215.0,31,246.0,0.8739837398373984
795,54376,Not Hispanic or Latino,00 -- English,['Black or African American'],['Admissions Agreement #16 (check box if Yes)'],03/12/2015,7,20,168.0,3,23,11,225.0,0,['Washington Hospital'],168.0,57,225.0,0.7466666666666667
796,54393,Hispanic or Latino,00 -- English,['Caucasian'],['Infant/Toddler'],06/07/2016,6,8,229.0,1,3,0,241.0,0,"['Eden Youth', 'Glen Berry']",229.0,12,241.0,0.950207468879668
797,54398,Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/06/2013,9,4,14.0,2,1,0,0.0,21,['Kitayama'],14.0,7,21.0,0.6666666666666666
798,54399,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/21/2014,8,9,187.0,3,47,0,0.0,246,['Kitayama'],187.0,59,246.0,0.7601626016260162
799,54430,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],12/02/2012,9,2,14.0,0,5,0,0.0,21,['Carlson'],14.0,7,21.0,0.6666666666666666
800,54431,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],12/02/2012,9,1,15.0,0,5,0,0.0,21,['Carlson'],15.0,6,21.0,0.7142857142857143
801,54434,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],10/11/2014,8,4,228.0,1,17,0,250.0,0,['Valley Medical Center'],228.0,22,250.0,0.912
802,54458,Hispanic or Latino,00 -- English,['Caucasian'],[nan],03/26/2016,6,3,216.0,13,14,0,246.0,0,"['Delaine Eastin', 'Marie Kaiser']",216.0,30,246.0,0.8780487804878049
803,54461,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/27/2014,8,4,224.0,15,1,2,246.0,0,['Sharon Jones'],224.0,22,246.0,0.9105691056910569
804,54465,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],12/07/2013,8,8,90.0,6,4,1,109.0,0,['Eden Palms'],90.0,19,109.0,0.8256880733944955
805,54468,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Preschool'],04/05/2013,9,0,22.0,0,2,0,24.0,0,['Arbuckle'],22.0,2,24.0,0.9166666666666666
806,54469,Not Hispanic or Latino,02 -- Vietnamese,['Asian'],[nan],05/30/2013,9,0,19.0,0,2,0,0.0,21,['Cesar Chavez'],19.0,2,21.0,0.9047619047619048
807,54484,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Preschool'],03/21/2013,9,3,3.0,0,8,0,0.0,14,['Cesar Chavez'],3.0,11,14.0,0.21428571428571427
808,54491,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],12/08/2015,6,7,208.0,3,28,0,246.0,0,['Castlemont'],208.0,38,246.0,0.8455284552845529
809,54498,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],03/28/2013,9,3,9.0,0,2,0,0.0,14,['Cesar Chavez'],9.0,5,14.0,0.6428571428571429
810,54523,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],08/01/2013,9,5,10.0,0,1,0,16.0,0,['Holbrook'],10.0,6,16.0,0.625
811,54531,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],05/07/2013,9,9,9.0,2,1,0,0.0,21,['Guy Emanuele'],9.0,12,21.0,0.42857142857142855
812,54545,Not Hispanic or Latino,28 -- Punjabi,['Asian'],[nan],03/03/2013,9,2,17.0,0,2,0,0.0,21,['Russo'],17.0,4,21.0,0.8095238095238095
813,54549,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],05/04/2013,9,4,3.0,0,0,0,7.0,0,['Eden Palms'],3.0,4,7.0,0.42857142857142855
814,54552,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],10/18/2013,9,0,237.0,0,9,0,246.0,0,['Paul Miller'],237.0,9,246.0,0.9634146341463414
815,54553,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Emergency Care', 'Admissions Agreement #16 (check box if Yes)']",10/18/2014,8,3,234.0,2,7,0,246.0,0,['Esther Hobbs'],234.0,12,246.0,0.9512195121951219
816,54556,Hispanic or Latino,00 -- English,['Caucasian'],"['Emergency Care', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",03/11/2016,6,1,238.0,1,6,0,246.0,0,"['Marie Kaiser', 'Delaine Eastin', 'Paul Miller']",238.0,8,246.0,0.967479674796748
817,54559,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],02/11/2013,9,7,13.0,0,1,0,0.0,21,['Russo'],13.0,8,21.0,0.6190476190476191
818,54561,Not Hispanic or Latino,00 -- English,['Asian'],[nan],09/03/2014,8,14,171.0,1,14,4,204.0,0,"['Decoto', 'Logan']",171.0,33,204.0,0.8382352941176471
819,54567,Not Hispanic or Latino,00 -- English,"['Black or African American', 'Caucasian']",[nan],11/13/2012,9,1,29.0,0,2,0,32.0,0,['Holbrook'],29.0,3,32.0,0.90625
820,54568,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],12/27/2014,7,5,230.0,1,10,0,246.0,0,['Holbrook'],230.0,16,246.0,0.9349593495934959
821,54569,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],02/19/2013,9,2,12.0,0,5,0,0.0,19,['Del Rey'],12.0,7,19.0,0.631578947368421
822,54571,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],07/02/2013,9,10,5.0,0,6,0,0.0,21,['Russo'],5.0,16,21.0,0.23809523809523808
823,54572,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],07/02/2013,9,10,5.0,0,6,0,0.0,21,['Russo'],5.0,16,21.0,0.23809523809523808
824,54579,Hispanic or Latino,00 -- English,['Caucasian'],[nan],12/20/2013,8,0,226.0,1,19,0,246.0,0,['Unidos'],226.0,20,246.0,0.9186991869918699
825,54580,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],11/18/2013,8,19,11.0,0,1,13,44.0,0,['Washington Hospital'],11.0,33,44.0,0.25
826,54586,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],06/29/2014,8,0,4.0,15,0,0,19.0,0,['FH'],4.0,15,19.0,0.21052631578947367
827,54602,Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/07/2014,8,11,225.0,1,9,0,246.0,0,['Holbrook'],225.0,21,246.0,0.9146341463414634
828,54612,Hispanic or Latino,00 -- English,['Caucasian'],['School Age'],08/30/2016,6,0,240.0,8,0,0,248.0,0,['FH'],240.0,8,248.0,0.967741935483871
829,54613,Hispanic or Latino,00 -- English,['Caucasian'],[nan],04/23/2013,9,0,240.0,8,0,0,248.0,0,['FH'],240.0,8,248.0,0.967741935483871
830,54628,Not Hispanic or Latino,00 -- English,['Asian'],[nan],08/23/2014,8,10,184.0,1,41,0,236.0,0,['Chynoweth'],184.0,52,236.0,0.7796610169491526
831,54630,Not Hispanic or Latino,00 -- English,['Asian'],[nan],04/09/2013,9,2,21.0,0,2,0,25.0,0,['Chynoweth'],21.0,4,25.0,0.84
832,54641,Not Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],06/01/2013,9,10,5.0,3,3,23,44.0,0,['Logan'],5.0,39,44.0,0.11363636363636363
833,54662,Not Hispanic or Latino,00 -- English,['Asian'],[nan],03/03/2013,9,10,5.0,2,2,2,0.0,21,['Hillview'],5.0,16,21.0,0.23809523809523808
834,54669,Not Hispanic or Latino,00 -- English,['Asian'],[nan],04/24/2013,9,10,2.0,2,7,0,0.0,21,['Kitayama'],2.0,19,21.0,0.09523809523809523
835,54673,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],08/27/2014,8,11,220.0,1,12,2,0.0,246,['Cesar Chavez'],220.0,26,246.0,0.8943089430894309
836,54674,Not Hispanic or Latino,00 -- English,['Asian'],[nan],01/05/2013,9,0,18.0,0,1,0,0.0,19,['Corvallis'],18.0,1,19.0,0.9473684210526315
837,54676,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],10/31/2013,8,10,195.0,15,20,6,246.0,0,['Holbrook'],195.0,51,246.0,0.7926829268292683
838,54679,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],07/27/2013,9,0,17.0,0,3,0,0.0,20,['Meyer'],17.0,3,20.0,0.85
839,54681,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],01/13/2013,9,7,11.0,2,1,0,0.0,21,['Guy Emanuele'],11.0,10,21.0,0.5238095238095238
840,54687,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],08/31/2014,8,13,203.0,1,25,9,251.0,0,['Washington Hospital'],203.0,48,251.0,0.8087649402390438
841,54691,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Shelter-In-Place'],04/01/2015,7,8,220.0,1,17,0,246.0,0,['Chynoweth'],220.0,26,246.0,0.8943089430894309
842,54699,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],11/01/2013,8,12,185.0,46,8,0,251.0,0,['Washington Hospital'],185.0,66,251.0,0.7370517928286853
843,54701,Hispanic or Latino,00 -- English,['Caucasian'],[nan],09/20/2012,10,2,34.0,4,3,0,43.0,0,['Paul Miller'],34.0,9,43.0,0.7906976744186046
844,54706,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],07/04/2013,9,1,18.0,0,5,0,24.0,0,['Arbuckle'],18.0,6,24.0,0.75
845,54707,Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/29/2013,9,1,22.0,10,0,0,33.0,0,['Decoto'],22.0,11,33.0,0.6666666666666666
846,54709,Not Hispanic or Latino,16 -- Farsi ( Persian ),['Asian'],[nan],11/17/2013,8,7,28.0,0,3,0,0.0,38,['Paul Miller'],28.0,10,38.0,0.7368421052631579
847,54710,Hispanic or Latino,00 -- English,['Caucasian'],['IEP'],01/10/2013,9,1,6.0,0,14,0,0.0,21,['Russo'],6.0,15,21.0,0.2857142857142857
848,54711,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],09/30/2013,9,0,232.0,1,13,0,0.0,246,['Eden Youth'],232.0,14,246.0,0.943089430894309
849,54712,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/13/2013,9,0,19.0,0,2,0,0.0,21,['Meyer'],19.0,2,21.0,0.9047619047619048
850,54731,Not Hispanic or Latino,03 -- Cantonese,['Asian'],"['Limited English', 'IEP']",10/04/2013,9,1,13.0,0,5,0,0.0,19,['Bay'],13.0,6,19.0,0.6842105263157895
851,54734,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",11/19/2014,7,0,232.0,1,13,0,246.0,0,['Paul Miller'],232.0,14,246.0,0.943089430894309
852,54739,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/24/2013,9,6,13.0,0,2,0,21.0,0,['Chynoweth'],13.0,8,21.0,0.6190476190476191
853,54741,Not Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],05/02/2015,7,4,245.0,1,0,0,250.0,0,['Valley Medical Center'],245.0,5,250.0,0.98
854,54742,Hispanic or Latino,00 -- English,['Caucasian'],['IEP'],09/20/2014,8,10,91.0,4,4,0,0.0,109,['Eden Youth'],91.0,18,109.0,0.8348623853211009
855,54746,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/10/2016,6,7,203.0,2,20,0,232.0,0,"['Marie Kaiser', 'Paul Miller']",203.0,29,232.0,0.875
856,54747,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],01/06/2013,9,10,26.0,0,1,2,39.0,0,['Carlson'],26.0,13,39.0,0.6666666666666666
857,54754,Not Hispanic or Latino,00 -- English,['Asian'],[nan],09/10/2013,9,5,3.0,9,4,0,0.0,21,['Kitayama'],3.0,18,21.0,0.14285714285714285
858,54760,Hispanic or Latino,00 -- English,['Caucasian'],[nan],09/19/2013,9,4,207.0,1,34,0,246.0,0,['Holbrook'],207.0,39,246.0,0.8414634146341463
859,54762,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Limited English', 'Inactive:  Head Start Santa Clara County']",03/26/2013,9,0,29.0,0,0,0,29.0,0,['Unidos'],29.0,0,29.0,1.0
860,54769,Not Hispanic or Latino,00 -- English,['Asian'],[nan],12/08/2012,9,8,10.0,2,1,0,0.0,21,['Kitayama'],10.0,11,21.0,0.47619047619047616
861,54771,Hispanic or Latino,00 -- English,['Caucasian'],"['Infant/Toddler', 'Inactive:  Head Start Alameda County']",12/17/2015,6,2,239.0,1,4,1,247.0,0,"['Eden Youth', 'Amador']",239.0,8,247.0,0.9676113360323887
862,54774,Hispanic or Latino,00 -- English,['Caucasian'],"['Infant/Toddler', 'Inactive:  Head Start Alameda County']",08/22/2015,7,6,161.0,1,33,3,204.0,0,['Eden Youth'],161.0,43,204.0,0.7892156862745098
863,54779,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],05/20/2014,8,2,216.0,1,13,0,232.0,0,['Eden Palms'],216.0,16,232.0,0.9310344827586207
864,54794,Not Hispanic or Latino,00 -- English,['Asian'],[nan],02/09/2013,9,7,12.0,0,2,0,0.0,21,['Searles'],12.0,9,21.0,0.5714285714285714
