,ChildID,ChildEthnicity,ChildLanguage,ChildRace,ChildFlags,ChildDateofBirth,Age (as of current day),Best Interest,In Attendance,Other,Sick,Unexcused Absence,FD,PD,Center,Total Attendance,Total Absence,Total Days,Attendance Rate
1380,63593,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",12/19/2015,6,27,204.0,6,10,0,0.0,248.0,['Amador'],204.0,43,247.0,0.8259109311740891
1381,63597,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Shelter-In-Place'],11/16/2014,7,0,0.0,0,0,0,0.0,37.0,['Colonial Acres'],0.0,0,0.0,
1382,63598,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Shelter-In-Place', 'Limited English']",11/16/2014,7,0,0.0,0,0,0,0.0,37.0,['Colonial Acres'],0.0,0,0.0,
1383,63599,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],12/26/2014,7,0,0.0,0,0,0,0.0,29.0,['Hillview'],0.0,0,0.0,
1384,63601,Not Hispanic or Latino,03 -- Cantonese,['Asian'],"['Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",05/25/2016,6,0,69.0,0,6,0,0.0,223.0,['Corvallis'],69.0,6,75.0,0.92
1385,63606,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place']",11/25/2015,6,0,0.0,0,0,0,0.0,29.0,['Colonial Acres'],0.0,0,0.0,
1386,63610,Not Hispanic or Latino,03 -- Cantonese,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place']",05/30/2015,7,0,0.0,0,0,0,0.0,35.0,['Grant'],0.0,0,0.0,
1387,63611,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",04/19/2015,7,0,17.0,0,12,0,0.0,29.0,['Guy Emanuele'],17.0,12,29.0,0.5862068965517241
1388,63613,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",05/19/2015,7,0,0.0,0,0,0,0.0,27.0,['Cox'],0.0,0,0.0,
1389,63614,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)']",12/02/2014,7,10,0.0,0,0,0,0.0,37.0,['Royal Sunset'],0.0,10,10.0,0.0
1390,63617,Hispanic or Latino,00 -- English,['Caucasian'],"['Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",06/01/2015,7,1,0.0,0,0,0,0.0,27.0,['Cox'],0.0,1,1.0,0.0
1391,63619,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place']",02/23/2017,5,1,0.0,0,0,0,0.0,218.0,['Cox'],0.0,1,1.0,0.0
1392,63620,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",10/08/2015,7,0,106.0,0,38,0,0.0,223.0,['Corvallis'],106.0,38,144.0,0.7361111111111112
1393,63621,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Shelter-In-Place'],11/23/2015,6,7,144.0,20,15,0,0.0,263.0,['Colonial Acres'],144.0,42,186.0,0.7741935483870968
1394,63623,Not Hispanic or Latino,03 -- Cantonese,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)']",12/20/2015,6,0,0.0,0,0,0,0.0,223.0,['Corvallis'],0.0,0,0.0,
1395,63624,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",04/22/2015,7,0,0.0,0,0,0,0.0,37.0,['Amador'],0.0,0,0.0,
1396,63627,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Limited English']",03/02/2016,6,0,201.0,1,21,0,0.0,223.0,['Bay'],201.0,22,223.0,0.9013452914798207
1397,63629,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",09/18/2015,7,10,141.0,21,9,15,0.0,213.0,['Colonial Acres'],141.0,55,196.0,0.7193877551020408
1398,63630,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",10/29/2015,7,8,102.0,4,18,0,0.0,226.0,['Kitayama'],102.0,30,132.0,0.7727272727272727
1399,63632,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Limited English', 'Shelter-In-Place']",08/22/2015,7,0,0.0,0,0,0,0.0,37.0,['Colonial Acres'],0.0,0,0.0,
1400,63634,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",05/06/2016,6,2,19.0,10,27,0,0.0,248.0,['Kitayama'],19.0,39,58.0,0.3275862068965517
1401,63635,Hispanic or Latino,00 -- English,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],06/07/2015,7,2,20.0,0,0,0,0.0,35.0,['Dayton'],20.0,2,22.0,0.9090909090909091
1402,63636,Hispanic or Latino,00 -- English,['Caucasian'],"['Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",07/04/2015,7,0,1.0,0,0,0,0.0,29.0,['Decoto'],1.0,0,1.0,1.0
1403,63638,Not Hispanic or Latino,28 -- Punjabi,['Asian'],"['Limited English', 'Shelter-In-Place']",04/08/2015,7,0,0.0,0,0,0,0.0,37.0,['Amador'],0.0,0,0.0,
1404,63641,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",04/22/2016,6,8,168.0,12,18,0,0.0,224.0,['Colonial Acres'],168.0,38,206.0,0.8155339805825242
1405,63642,Not Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)']",02/05/2016,6,0,0.0,0,0,0,0.0,223.0,['Grant'],0.0,0,0.0,
1406,63643,Not Hispanic or Latino,07 -- Mandarin (Phutonghua),['Asian'],"['Limited English', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)']",12/26/2015,6,0,0.0,42,0,0,0.0,248.0,['Amador'],0.0,42,42.0,0.0
1407,63644,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",04/16/2016,6,4,114.0,18,20,0,0.0,223.0,['Dayton'],114.0,42,156.0,0.7307692307692307
1408,63645,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",09/21/2015,7,7,203.0,17,20,1,0.0,248.0,['Hillview'],203.0,45,248.0,0.8185483870967742
1409,63648,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",02/18/2017,5,0,209.0,24,5,0,238.0,0.0,['FH'],209.0,29,238.0,0.8781512605042017
1410,63653,Not Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",06/16/2015,7,0,32.0,0,0,0,0.0,32.0,['Linda Vista'],32.0,0,32.0,1.0
1411,63654,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",02/26/2016,6,2,185.0,6,33,0,0.0,226.0,['Meadowfair'],185.0,41,226.0,0.8185840707964602
1412,63657,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place']",12/31/2015,6,0,0.0,0,0,0,0.0,32.0,['Cesar Chavez'],0.0,0,0.0,
1413,63660,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'IEP']",11/02/2015,7,0,186.0,21,14,0,0.0,226.0,['Dorsa'],186.0,35,221.0,0.8416289592760181
1414,63661,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],03/23/2018,4,0,18.0,0,0,0,0.0,41.0,['Dorsa'],18.0,0,18.0,1.0
1415,63663,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",01/03/2017,5,3,259.0,6,1,1,270.0,0.0,['Andrew Hill'],259.0,11,270.0,0.9592592592592593
1416,63665,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Limited English', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",06/06/2016,6,8,54.0,3,4,0,0.0,69.0,['Linda Vista'],54.0,15,69.0,0.782608695652174
1417,63667,Not Hispanic or Latino,00 -- English,['Asian'],[nan],11/28/2015,6,11,27.0,0,0,2,0.0,45.0,['Dorsa'],27.0,13,40.0,0.675
1418,63670,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",01/19/2016,6,5,165.0,35,20,1,0.0,226.0,['Cesar Chavez'],165.0,61,226.0,0.7300884955752213
1419,63673,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],03/26/2016,6,0,39.0,0,2,0,0.0,226.0,['Meadowfair'],39.0,2,41.0,0.9512195121951219
1420,63674,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",07/17/2015,7,0,31.0,0,1,0,0.0,32.0,['Linda Vista'],31.0,1,32.0,0.96875
1421,63676,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",12/27/2015,6,0,0.0,0,0,0,0.0,207.0,"['Meyer', 'Goss']",0.0,0,0.0,
1422,63677,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Shelter-In-Place'],05/17/2015,7,0,0.0,0,4,0,0.0,32.0,['Cesar Chavez'],0.0,4,4.0,0.0
1423,63680,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",02/25/2015,7,5,13.0,13,1,0,0.0,32.0,['Cesar Chavez'],13.0,19,32.0,0.40625
1424,63683,Not Hispanic or Latino,00 -- English,['Caucasian'],"['IEP', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",04/20/2017,5,4,172.0,9,34,0,226.0,0.0,['Castlemont'],172.0,47,219.0,0.7853881278538812
1425,63685,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],07/01/2015,7,0,0.0,0,0,0,0.0,32.0,['Russo'],0.0,0,0.0,
1426,63686,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Limited English', 'Admissions Agreement #16 (check box if Yes)']",11/14/2015,6,1,201.0,5,19,0,0.0,226.0,['Meadowfair'],201.0,25,226.0,0.8893805309734514
1427,63687,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Limited English']",09/08/2015,7,11,8.0,0,3,0,0.0,22.0,['Linda Vista'],8.0,14,22.0,0.36363636363636365
1428,63688,Not Hispanic or Latino,02 -- Vietnamese,['Asian'],[nan],03/25/2016,6,7,168.0,20,53,0,0.0,248.0,['Russo'],168.0,80,248.0,0.6774193548387096
1429,63689,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)']",02/16/2015,7,0,0.0,0,0,0,30.0,0.0,['Schilling'],0.0,0,0.0,
1430,63691,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Preschool', 'Admissions Agreement #14 (check box if Yes)', 'Limited English']",05/08/2016,6,4,183.0,20,41,0,0.0,248.0,['Russo'],183.0,65,248.0,0.7379032258064516
1431,63696,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Limited English', 'Admissions Agreement #16 (check box if Yes)', 'Shelter-In-Place']",12/31/2015,6,10,0.0,0,0,4,0.0,61.0,['Meadowfair'],0.0,14,14.0,0.0
1432,63698,Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],['Shelter-In-Place'],01/14/2015,7,0,0.0,0,0,0,0.0,32.0,['Cesar Chavez'],0.0,0,0.0,
1433,63699,Not Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],['Shelter-In-Place'],01/14/2015,7,0,0.0,0,0,0,0.0,32.0,['Cesar Chavez'],0.0,0,0.0,
1434,63700,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",04/13/2015,7,0,16.0,6,0,0,0.0,32.0,['Russo'],16.0,6,22.0,0.7272727272727273
1435,63701,Hispanic or Latino,00 -- English,['Caucasian'],"['IEP', 'Inclusion Program', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",12/16/2015,6,1,2.0,0,0,0,0.0,211.0,['Hubbard'],2.0,1,3.0,0.6666666666666666
1436,63706,Not Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],02/27/2016,6,0,0.0,0,0,0,0.0,226.0,['Meadowfair'],0.0,0,0.0,
1437,63709,Not Hispanic or Latino,00 -- English,['Asian'],"['Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",07/11/2016,6,0,18.0,0,4,0,0.0,226.0,['Linda Vista'],18.0,4,22.0,0.8181818181818182
1438,63714,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],03/04/2015,7,1,0.0,0,0,0,0.0,32.0,['Santa Teresa'],0.0,1,1.0,0.0
1439,63716,Not Hispanic or Latino,40 -- Pashto,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Limited English', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",12/15/2016,5,3,215.0,7,23,0,248.0,0.0,['Decoto'],215.0,33,248.0,0.8669354838709677
1440,63720,Not Hispanic or Latino,00 -- English,['Black or African American'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Inactive:  Head Start Alameda County', 'Admissions Agreement #15 (check box if Yes)']",07/17/2017,5,2,12.0,0,1,0,211.0,15.0,['Decoto'],12.0,3,15.0,0.8
1441,63721,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",10/04/2017,5,23,168.0,21,33,3,248.0,0.0,['Decoto'],168.0,80,248.0,0.6774193548387096
1442,63725,Hispanic or Latino,00 -- English,['Caucasian'],"['Head Start', 'Preschool', 'IEP']",01/23/2019,3,6,189.0,15,16,0,226.0,0.0,['Eden Youth'],189.0,37,226.0,0.8362831858407079
1443,63726,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],04/01/2016,6,1,208.0,9,8,0,0.0,226.0,['Paul Miller'],208.0,18,226.0,0.9203539823008849
1444,63730,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Limited English', 'Admissions Agreement #14 (check box if Yes)']",05/23/2016,6,5,206.0,10,5,0,0.0,226.0,['Emerald Vista'],206.0,20,226.0,0.911504424778761
1445,63733,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",08/19/2016,6,0,0.0,0,0,0,0.0,223.0,['Colonial Acres'],0.0,0,0.0,
1446,63735,Not Hispanic or Latino,03 -- Cantonese,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",05/06/2016,6,3,214.0,1,12,0,0.0,230.0,['Hesperian'],214.0,16,230.0,0.9304347826086956
1447,63736,Not Hispanic or Latino,00 -- English,['Asian'],['Shelter-In-Place'],08/22/2016,6,0,35.0,0,8,0,0.0,223.0,['Dayton'],35.0,8,43.0,0.813953488372093
1448,63738,Not Hispanic or Latino,03 -- Cantonese,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Limited English', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place']",05/04/2015,7,0,0.0,0,0,0,0.0,35.0,['Hesperian'],0.0,0,0.0,
1449,63739,Not Hispanic or Latino,00 -- English,['Black or African American'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",01/07/2016,6,6,150.0,22,27,0,0.0,226.0,['Paul Miller'],150.0,55,205.0,0.7317073170731707
1450,63740,Hispanic or Latino,01 -- Spanish,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Limited English', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",01/01/2015,7,0,0.0,0,0,0,0.0,35.0,['Hesperian'],0.0,0,0.0,
1451,63741,Not Hispanic or Latino,03 -- Cantonese,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)']",04/28/2015,7,0,0.0,0,0,0,0.0,35.0,['Grant'],0.0,0,0.0,
1452,63743,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",01/29/2016,6,9,122.0,7,68,0,0.0,223.0,['Grant'],122.0,84,206.0,0.5922330097087378
1453,63746,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",01/31/2019,3,5,184.0,13,46,0,248.0,0.0,['Marie Kaiser'],184.0,64,248.0,0.7419354838709677
1454,63748,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Limited English']",11/09/2015,7,0,154.0,43,9,0,0.0,223.0,['Grant'],154.0,52,206.0,0.7475728155339806
1455,63749,Not Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",05/29/2016,6,17,192.0,25,14,0,0.0,248.0,['Sharon Jones'],192.0,56,248.0,0.7741935483870968
1456,63750,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place']",06/15/2015,7,0,0.0,0,0,0,0.0,22.0,['Dayton'],0.0,0,0.0,
1457,63757,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",03/14/2016,6,21,187.0,9,7,2,226.0,0.0,['Glen Berry'],187.0,39,226.0,0.827433628318584
1458,63760,Not Hispanic or Latino,00 -- English,['Black or African American'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",02/16/2016,6,2,120.0,0,48,0,0.0,223.0,['Corvallis'],120.0,50,170.0,0.7058823529411765
1459,63762,Not Hispanic or Latino,00 -- English,['Black or African American'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",03/26/2016,6,0,121.0,1,101,0,0.0,223.0,['Bay'],121.0,102,223.0,0.5426008968609866
1460,63766,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place']",05/25/2015,7,10,1.0,0,0,0,0.0,37.0,['Royal Sunset'],1.0,10,11.0,0.09090909090909091
1461,63767,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place']",08/12/2016,6,0,2.0,10,10,0,0.0,123.0,['Emerald Vista'],2.0,20,22.0,0.09090909090909091
1462,63769,Hispanic or Latino,00 -- English,['Caucasian'],"['Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)']",01/08/2015,7,0,0.0,0,0,0,0.0,29.0,['Guy Emanuele'],0.0,0,0.0,
1463,63770,Not Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],08/12/2016,6,1,105.0,0,31,0,0.0,223.0,['Grant'],105.0,32,137.0,0.7664233576642335
1464,63771,Not Hispanic or Latino,00 -- English,['Black or African American'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",04/30/2016,6,1,80.0,58,7,0,0.0,185.0,['Emerald Vista'],80.0,66,146.0,0.547945205479452
1465,63773,Not Hispanic or Latino,00 -- English,['Black or African American'],"['Admissions Agreement #16 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",06/12/2015,7,0,0.0,0,0,0,0.0,35.0,['Dayton'],0.0,0,0.0,
1466,63775,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],07/21/2016,6,7,196.0,6,17,0,0.0,226.0,['Cox'],196.0,30,226.0,0.8672566371681416
1467,63776,Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],"['Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",08/08/2016,6,0,55.0,5,12,0,0.0,127.0,['Dayton'],55.0,17,72.0,0.7638888888888888
1468,63779,Not Hispanic or Latino,02 -- Vietnamese,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Limited English', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",02/19/2015,7,0,0.0,0,0,0,0.0,35.0,['Bay'],0.0,0,0.0,
1469,63780,Not Hispanic or Latino,00 -- English,['Caucasian'],"['Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)']",11/27/2015,6,0,1.0,4,0,0,0.0,227.0,['Emerald Vista'],1.0,4,5.0,0.2
1470,63782,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place']",11/20/2015,6,0,0.0,0,0,0,0.0,223.0,['Dayton'],0.0,0,0.0,
1471,63785,Not Hispanic or Latino,02 -- Vietnamese,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",01/02/2016,6,0,169.0,0,54,0,0.0,223.0,['Bay'],169.0,54,223.0,0.757847533632287
1472,63787,Not Hispanic or Latino,02 -- Vietnamese,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Limited English', 'Admissions Agreement #16 (check box if Yes)']",02/11/2018,4,0,17.0,0,9,0,0.0,26.0,['Bay'],17.0,9,26.0,0.6538461538461539
1473,63788,Not Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",08/26/2015,7,10,0.0,0,0,7,0.0,17.0,['Cox'],0.0,17,17.0,0.0
1474,63794,Not Hispanic or Latino,99 --  Other Non English,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Limited English', 'Admissions Agreement #14 (check box if Yes)']",03/23/2016,6,0,163.0,1,37,0,0.0,223.0,['Bay'],163.0,38,201.0,0.8109452736318408
1475,63801,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",05/06/2015,7,5,18.0,6,0,0,29.0,0.0,['Baldwin Park'],18.0,11,29.0,0.6206896551724138
1476,63802,Not Hispanic or Latino,00 -- English,['Asian'],['Shelter-In-Place'],09/30/2014,8,0,0.0,0,0,0,30.0,0.0,['Holbrook'],0.0,0,0.0,
1477,63807,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",03/09/2015,7,0,0.0,0,0,0,0.0,29.0,['Kitayama'],0.0,0,0.0,
