,ChildID,ChildEthnicity,ChildLanguage,ChildRace,ChildFlags,ChildDateofBirth,Age (as of current day),Best Interest,In Attendance,Other,Sick,Unexcused Absence,FD,PD,Center,Total Attendance,Total Absence,Total Days,Attendance Rate
521,56802,Not Hispanic or Latino,16 -- Farsi ( Persian ),['Asian'],"['Limited English', 'IEP']",12/19/2013,8,4,13,0,5,0,0.0,22,['Emerald Vista'],13,9,22,0.5909090909090909
522,56804,Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/05/2014,8,11,6,0,0,5,0.0,22,['Amador'],6,16,22,0.2727272727272727
523,56805,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/04/2014,8,9,6,0,1,6,0.0,22,['Amador'],6,16,22,0.2727272727272727
524,56808,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],07/24/2014,8,8,11,0,3,0,0.0,22,['Amador'],11,11,22,0.5
525,56812,Not Hispanic or Latino,00 -- English,['Asian'],[nan],02/16/2014,8,1,11,0,8,0,0.0,20,['Bay'],11,9,20,0.55
526,56826,Not Hispanic or Latino,22 -- Hindi,['Asian'],"['Preschool', 'Limited English']",07/24/2014,8,11,5,0,0,6,0.0,22,['Amador'],5,17,22,0.22727272727272727
527,56834,Hispanic or Latino,03 -- Cantonese,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Limited English', 'Admissions Agreement #14 (check box if Yes)']",11/13/2015,6,0,29,6,1,0,0.0,36,['Dayton'],29,7,36,0.8055555555555556
528,56844,Not Hispanic or Latino,00 -- English,"['Black or African American', 'American Indian or Alaskan Native']",[nan],07/22/2014,8,10,8,0,1,3,0.0,22,['Sharon Jones'],8,14,22,0.36363636363636365
529,56847,Not Hispanic or Latino,07 -- Mandarin (Phutonghua),['Asian'],"['Limited English', 'Preschool']",04/04/2014,8,9,7,0,4,0,0.0,20,['Bay'],7,13,20,0.35
530,56861,Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/21/2014,8,5,12,0,3,0,0.0,20,['Corvallis'],12,8,20,0.6
531,56862,Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/01/2015,7,5,129,74,33,0,0.0,241,['Corvallis'],129,112,241,0.5352697095435685
532,56863,Hispanic or Latino,00 -- English,['Caucasian'],"['Foster Child', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",10/25/2016,6,4,106,74,37,0,0.0,221,['Corvallis'],106,115,221,0.4796380090497738
533,56868,Not Hispanic or Latino,02 -- Vietnamese,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place']",08/04/2015,7,4,133,75,34,0,0.0,246,['Eden Youth'],133,113,246,0.540650406504065
534,56883,Hispanic or Latino,00 -- English,['Caucasian'],[nan],04/01/2014,8,11,11,0,0,0,0.0,22,['Amador'],11,11,22,0.5
535,56890,Not Hispanic or Latino,00 -- English,['Asian'],[nan],04/18/2014,8,0,18,0,2,0,0.0,20,['Bay'],18,2,20,0.9
536,56891,Hispanic or Latino,00 -- English,['Caucasian'],['Preschool'],02/17/2014,8,10,9,0,1,0,0.0,20,['Del Rey'],9,11,20,0.45
537,56908,Hispanic or Latino,00 -- English,['Caucasian'],"['Inactive:  Head Start Santa Clara County', 'Emergency Care', 'Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place']",02/20/2015,7,4,204,30,8,0,246.0,0,"['Arbuckle', 'Unidos']",204,42,246,0.8292682926829268
538,56909,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Inactive:  Head Start Santa Clara County', 'Emergency Care', 'Infant/Toddler', 'Shelter-In-Place']",06/08/2016,6,1,214,27,4,0,246.0,0,"['Ryan', 'Unidos']",214,32,246,0.8699186991869918
539,56911,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Shelter-In-Place'],07/14/2015,7,1,132,92,21,0,246.0,0,['Arbuckle'],132,114,246,0.5365853658536586
540,56913,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",06/07/2016,6,2,89,76,41,0,208.0,0,['Valley Medical Center'],89,119,208,0.42788461538461536
541,56917,Not Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],[nan],12/20/2013,8,5,16,0,1,0,0.0,22,['Graham'],16,6,22,0.7272727272727273
542,56920,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",01/24/2016,6,7,126,75,16,0,0.0,224,['Graham'],126,98,224,0.5625
543,56924,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],04/29/2014,8,8,10,0,4,0,0.0,22,['Cesar Chavez'],10,12,22,0.45454545454545453
544,56925,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Emergency Care', 'Admissions Agreement #15 (check box if Yes)']",09/21/2013,9,3,177,22,6,1,209.0,0,['Linda Vista'],177,32,209,0.84688995215311
545,56926,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Emergency Care']",11/05/2015,7,1,214,20,11,0,246.0,0,['Linda Vista'],214,32,246,0.8699186991869918
546,56929,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['IEP', 'Limited English', 'Inactive:  Head Start Santa Clara County']",07/24/2014,8,0,21,0,1,0,0.0,22,['Cureton'],21,1,22,0.9545454545454546
547,56930,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Inactive:  Head Start Santa Clara County', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)', 'Limited English', 'Admissions Agreement #15 (check box if Yes)']",02/18/2016,6,0,124,65,18,0,0.0,207,['Cureton'],124,83,207,0.5990338164251208
548,56936,Not Hispanic or Latino,00 -- English,['Asian'],[nan],05/07/2014,8,9,7,0,6,0,0.0,22,['Russo'],7,15,22,0.3181818181818182
549,56941,Hispanic or Latino,00 -- English,['Caucasian'],[nan],01/29/2014,8,10,12,0,0,0,0.0,22,['Cesar Chavez'],12,10,22,0.5454545454545454
550,56954,Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/28/2014,8,7,9,0,6,0,0.0,22,['Cesar Chavez'],9,13,22,0.4090909090909091
551,56961,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],08/06/2014,8,3,29,2,0,0,34.0,0,['Chynoweth'],29,5,34,0.8529411764705882
552,56963,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Inactive:  Head Start Santa Clara County', 'Limited English', 'Admissions Agreement #15 (check box if Yes)']",02/08/2016,6,10,151,77,8,0,246.0,0,['Chynoweth'],151,95,246,0.6138211382113821
553,56969,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/18/2014,8,10,9,0,2,1,0.0,22,['Cesar Chavez'],9,13,22,0.4090909090909091
554,56977,Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/22/2014,8,2,27,0,3,0,32.0,0,['Baldwin Park'],27,5,32,0.84375
555,56983,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],08/26/2014,8,15,8,0,0,8,31.0,0,['Emerald Vista'],8,23,31,0.25806451612903225
556,56984,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],08/26/2014,8,10,8,0,0,13,31.0,0,['Emerald Vista'],8,23,31,0.25806451612903225
557,56993,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],04/11/2014,8,4,16,0,2,0,0.0,22,['Eden Youth'],16,6,22,0.7272727272727273
558,56996,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/20/2014,8,10,16,1,5,0,32.0,0,['Graham'],16,16,32,0.5
559,57002,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],11/15/2016,5,8,146,77,14,1,246.0,0,"['Reach', 'Glen Berry']",146,100,246,0.5934959349593496
560,57010,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],09/26/2013,9,8,12,0,0,0,0.0,20,['Hillview'],12,8,20,0.6
561,57048,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],06/04/2014,8,0,29,0,0,0,29.0,0,['Ryan'],29,0,29,1.0
562,57049,Not Hispanic or Latino,00 -- English,['Black or African American'],['Shelter-In-Place'],10/13/2014,8,8,138,75,21,6,248.0,0,['Amador'],138,110,248,0.5564516129032258
563,57053,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],11/29/2015,6,1,160,79,6,0,246.0,0,['Castlemont'],160,86,246,0.6504065040650406
564,57054,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",02/02/2016,6,0,230,0,0,0,230.0,0,['Valley Medical Center'],230,0,230,1.0
565,57058,Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/12/2014,8,10,9,0,0,1,0.0,20,['Hillview'],9,11,20,0.45
566,57068,Not Hispanic or Latino,00 -- English,['Black or African American'],['Shelter-In-Place'],08/21/2015,7,0,171,75,0,0,246.0,0,['Eden Youth'],171,75,246,0.6951219512195121
567,57073,Not Hispanic or Latino,00 -- English,['American Indian or Alaskan Native'],[nan],02/27/2014,8,9,10,0,1,0,0.0,20,['Kitayama'],10,10,20,0.5
568,57080,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Shelter-In-Place'],08/08/2015,7,0,146,77,23,0,246.0,0,['Esther Hobbs'],146,100,246,0.5934959349593496
569,57094,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Inactive:  Head Start Santa Clara County', 'Shelter-In-Place']",09/06/2014,8,2,155,79,10,0,246.0,0,['Arbuckle'],155,91,246,0.6300813008130082
570,57096,Not Hispanic or Latino,00 -- English,['Asian'],[nan],06/26/2014,8,2,15,0,0,0,0.0,17,['Carlson'],15,2,17,0.8823529411764706
571,57097,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #16 (check box if Yes)']",08/26/2016,6,0,145,76,3,0,0.0,224,['Carlson'],145,79,224,0.6473214285714286
572,57098,Not Hispanic or Latino,00 -- English,['Asian'],[nan],04/11/2014,8,3,16,0,3,0,0.0,22,['Paul Miller'],16,6,22,0.7272727272727273
573,57109,Hispanic or Latino,00 -- English,['Caucasian'],['School Age'],04/11/2011,11,2,28,4,2,0,36.0,0,['Linda Vista'],28,8,36,0.7777777777777778
574,57110,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Preschool'],12/02/2013,8,1,28,4,3,0,36.0,0,['Linda Vista'],28,8,36,0.7777777777777778
575,57113,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/21/2014,8,0,29,0,0,0,29.0,0,['Graham'],29,0,29,1.0
576,57122,Hispanic or Latino,00 -- English,['Caucasian'],[nan],01/20/2014,8,2,20,0,0,0,0.0,22,['Schilling'],20,2,22,0.9090909090909091
577,57130,Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/20/2014,8,0,19,0,3,0,0.0,22,['Dorsa'],19,3,22,0.8636363636363636
578,57134,Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/12/2014,8,2,20,0,0,0,0.0,22,['Goss'],20,2,22,0.9090909090909091
579,57143,Hispanic or Latino,00 -- English,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],03/14/2015,7,10,8,0,4,0,0.0,22,['Russo'],8,14,22,0.36363636363636365
580,57164,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/23/2015,7,2,59,11,33,0,0.0,105,['Dorsa'],59,46,105,0.5619047619047619
581,57169,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],08/26/2015,7,3,153,77,13,0,246.0,0,['Chynoweth'],153,93,246,0.6219512195121951
582,57179,Not Hispanic or Latino,00 -- English,['Asian'],[nan],02/16/2014,8,0,14,0,8,0,0.0,22,['Russo'],14,8,22,0.6363636363636364
583,57180,Not Hispanic or Latino,00 -- English,['Caucasian'],"['Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)']",07/11/2015,7,3,79,77,85,2,0.0,246,['Russo'],79,167,246,0.32113821138211385
584,57182,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Inactive:  Head Start Santa Clara County', 'Admissions Agreement #14 (check box if Yes)']",02/28/2014,8,2,20,0,0,0,0.0,22,['Arbuckle'],20,2,22,0.9090909090909091
585,57184,Hispanic or Latino,00 -- English,['Caucasian'],[nan],01/11/2014,8,11,9,0,2,0,0.0,22,['Meyer'],9,13,22,0.4090909090909091
586,57190,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],07/13/2015,7,0,132,59,6,0,197.0,0,['Eden Palms'],132,65,197,0.6700507614213198
587,57194,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],04/26/2014,8,0,7,0,15,0,0.0,22,['Hubbard'],7,15,22,0.3181818181818182
588,57196,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],07/26/2010,12,1,141,101,3,0,246.0,0,['Linda Vista'],141,105,246,0.573170731707317
589,57197,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],07/18/2013,9,0,141,102,3,0,246.0,0,['Linda Vista'],141,105,246,0.573170731707317
590,57214,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Inactive:  Head Start Santa Clara County', 'Shelter-In-Place', 'Infant/Toddler']",06/17/2015,7,2,122,79,43,0,246.0,0,['Unidos'],122,124,246,0.4959349593495935
591,57224,Not Hispanic or Latino,00 -- English,['Black or African American'],"['Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place']",10/29/2015,7,1,155,79,11,0,246.0,0,['Castlemont'],155,91,246,0.6300813008130082
592,57229,Hispanic or Latino,00 -- English,['Caucasian'],[nan],09/14/2014,8,2,172,65,7,0,246.0,0,['Carlson'],172,74,246,0.6991869918699187
593,57232,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",06/06/2016,6,2,172,74,5,0,253.0,0,['Washington Hospital'],172,81,253,0.6798418972332015
594,57233,Not Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",06/10/2017,5,0,173,76,4,0,253.0,0,['Washington Hospital'],173,80,253,0.6837944664031621
595,57237,Not Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Emergency Care', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",09/30/2015,7,0,210,33,3,0,246.0,0,"['Decoto', 'Graham']",210,36,246,0.8536585365853658
596,57245,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/18/2014,8,10,10,0,0,0,0.0,20,['Guy Emanuele'],10,10,20,0.5
597,57246,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/05/2014,8,6,12,0,2,0,0.0,20,['Bay'],12,8,20,0.6
598,57255,Hispanic or Latino,00 -- English,['Caucasian'],[nan],09/06/2014,8,9,5,8,8,0,30.0,0,['Logan'],5,25,30,0.16666666666666666
599,57259,Hispanic or Latino,00 -- English,['Caucasian'],[nan],04/25/2014,8,10,5,0,5,0,0.0,20,['Colonial Acres'],5,15,20,0.25
600,57262,Hispanic or Latino,00 -- English,['Caucasian'],[nan],03/02/2014,8,0,23,0,0,0,23.0,0,['Schilling'],23,0,23,1.0
601,57264,Not Hispanic or Latino,03 -- Cantonese,['Asian'],['Limited English'],05/27/2014,8,0,19,0,1,0,0.0,20,['Dayton'],19,1,20,0.95
602,57274,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],01/13/2016,6,0,0,14,0,0,14.0,0,['Eden Palms'],0,14,14,0.0
603,57278,Hispanic or Latino,00 -- English,['Caucasian'],[nan],10/28/2014,8,10,20,3,2,0,0.0,35,['Colonial Acres'],20,15,35,0.5714285714285714
604,57302,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],11/05/2013,9,8,13,0,1,0,0.0,22,['Schilling'],13,9,22,0.5909090909090909
605,57306,Not Hispanic or Latino,00 -- English,"['Black or African American', 'Caucasian']",[nan],06/18/2014,8,1,0,0,0,0,1.0,0,['Amador'],0,1,1,0.0
606,57308,Hispanic or Latino,00 -- English,['Caucasian'],[nan],12/31/2013,8,6,14,0,0,0,0.0,20,['Guy Emanuele'],14,6,20,0.7
607,57311,Not Hispanic or Latino,00 -- English,['Asian'],[nan],10/08/2014,8,12,18,0,5,16,0.0,51,['Guy Emanuele'],18,33,51,0.35294117647058826
608,57313,Not Hispanic or Latino,00 -- English,['Asian'],"['Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)']",05/13/2015,7,4,142,75,23,0,0.0,244,['Searles'],142,102,244,0.5819672131147541
609,57314,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],12/03/2013,8,3,19,0,0,0,0.0,22,['Eden Youth'],19,3,22,0.8636363636363636
610,57317,Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/19/2017,5,1,175,66,2,0,244.0,0,['Decoto'],175,69,244,0.7172131147540983
611,57318,Hispanic or Latino,00 -- English,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],10/16/2015,7,5,176,63,0,0,244.0,0,['Decoto'],176,68,244,0.7213114754098361
612,57332,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],11/03/2015,7,4,161,63,15,1,244.0,0,['Decoto'],161,83,244,0.6598360655737705
613,57338,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],12/18/2013,8,0,155,77,14,0,246.0,0,['Linda Vista'],155,91,246,0.6300813008130082
614,57339,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],05/22/2009,13,8,129,77,32,0,246.0,0,['Linda Vista'],129,117,246,0.524390243902439
615,57340,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],05/23/2014,8,0,0,4,0,0,0.0,4,['Cureton'],0,4,4,0.0
616,57345,Not Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],05/05/2015,7,1,146,77,22,0,246.0,0,['Ryan'],146,100,246,0.5934959349593496
617,57351,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],07/16/2014,8,12,5,2,9,0,28.0,0,['Castlemont'],5,23,28,0.17857142857142858
618,57353,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],01/08/2014,8,5,25,0,1,0,31.0,0,['Ryan'],25,6,31,0.8064516129032258
619,57359,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Inactive:  Head Start Santa Clara County'],04/18/2014,8,0,19,2,8,0,29.0,0,['Unidos'],19,10,29,0.6551724137931034
620,57366,Hispanic or Latino,00 -- English,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],06/04/2014,8,9,13,0,0,0,0.0,22,['Cesar Chavez'],13,9,22,0.5909090909090909
621,57368,Not Hispanic or Latino,00 -- English,"['Caucasian', 'Native Hawaiian or Other Pacific Islander']",[nan],07/31/2015,7,0,240,0,0,0,240.0,0,['Valley Medical Center'],240,0,240,1.0
622,57369,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],01/16/2014,8,0,18,0,0,0,0.0,18,['Meadowfair'],18,0,18,1.0
623,57382,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],08/17/2014,8,10,1,0,11,0,0.0,22,['Goss'],1,21,22,0.045454545454545456
624,57388,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],02/20/2016,6,3,162,75,8,0,248.0,0,['FH'],162,86,248,0.6532258064516129
625,57399,Hispanic or Latino,00 -- English,['Caucasian'],[nan],12/10/2016,5,0,247,1,0,0,248.0,0,['FH'],247,1,248,0.9959677419354839
626,57403,Not Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],[nan],11/28/2015,6,0,70,5,11,0,86.0,0,['Chynoweth'],70,16,86,0.813953488372093
627,57421,Hispanic or Latino,00 -- English,['Caucasian'],[nan],04/30/2014,8,13,2,2,11,0,28.0,0,['Castlemont'],2,26,28,0.07142857142857142
628,57423,Hispanic or Latino,00 -- English,['Caucasian'],[nan],10/27/2015,7,9,148,69,14,0,240.0,0,['Sharon Jones'],148,92,240,0.6166666666666667
629,57425,Hispanic or Latino,00 -- English,['Caucasian'],[nan],10/21/2015,7,2,144,87,13,0,246.0,0,['Sharon Jones'],144,102,246,0.5853658536585366
630,57429,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Inactive:  Head Start Santa Clara County'],03/19/2014,8,0,25,4,0,0,29.0,0,['Unidos'],25,4,29,0.8620689655172413
631,57430,Hispanic or Latino,00 -- English,['Caucasian'],[nan],04/30/2014,8,0,33,0,3,0,36.0,0,['Logan'],33,3,36,0.9166666666666666
632,57435,Not Hispanic or Latino,00 -- English,['Asian'],[nan],01/03/2014,8,10,15,0,0,4,29.0,0,['Logan'],15,14,29,0.5172413793103449
633,57437,Not Hispanic or Latino,00 -- English,['Black or African American'],['Shelter-In-Place'],10/03/2014,8,10,209,0,7,0,226.0,0,['Amador'],209,17,226,0.9247787610619469
634,57438,Not Hispanic or Latino,00 -- English,"['Asian', 'Native Hawaiian or Other Pacific Islander', 'Caucasian']","['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Shelter-In-Place']",02/16/2016,6,2,123,75,17,0,217.0,0,['Schilling'],123,94,217,0.5668202764976958
635,57439,Not Hispanic or Latino,00 -- English,"['Asian', 'Native Hawaiian or Other Pacific Islander', 'Caucasian']",[nan],12/02/2013,8,1,30,0,5,0,36.0,0,['Schilling'],30,6,36,0.8333333333333334
636,57441,Not Hispanic or Latino,00 -- English,['Asian'],[nan],07/25/2014,8,0,20,0,0,0,0.0,20,['Guy Emanuele'],20,0,20,1.0
637,57444,Hispanic or Latino,00 -- English,['Caucasian'],[nan],10/16/2013,9,3,33,0,0,0,36.0,0,['Amador'],33,3,36,0.9166666666666666
638,57445,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/05/2014,8,4,30,0,0,0,34.0,0,['Decoto'],30,4,34,0.8823529411764706
639,57453,Not Hispanic or Latino,00 -- English,['Asian'],[nan],10/23/2015,7,0,188,0,0,0,188.0,0,['Valley Medical Center'],188,0,188,1.0
640,57463,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/05/2014,8,5,23,0,1,0,29.0,0,['Logan'],23,6,29,0.7931034482758621
641,57485,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],12/16/2013,8,12,7,19,6,0,44.0,0,['Amador'],7,37,44,0.1590909090909091
642,57495,Not Hispanic or Latino,00 -- English,['Asian'],[nan],01/07/2014,8,7,6,0,7,0,0.0,20,['Searles'],6,14,20,0.3
643,57498,Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],[nan],04/18/2014,8,2,20,0,0,0,22.0,0,['Logan'],20,2,22,0.9090909090909091
644,57508,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],10/07/2015,7,0,242,6,0,0,248.0,0,['FH'],242,6,248,0.9758064516129032
645,57516,Not Hispanic or Latino,00 -- English,['Asian'],[nan],04/18/2014,8,8,12,0,0,0,0.0,20,['Decoto'],12,8,20,0.6
646,57519,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",06/23/2016,6,1,245,1,1,0,248.0,0,['FH'],245,3,248,0.9879032258064516
647,57526,Hispanic or Latino,00 -- English,['Caucasian'],[nan],09/08/2014,8,5,156,76,7,0,0.0,244,['Guy Emanuele'],156,88,244,0.639344262295082
648,57531,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],05/18/2014,8,6,12,0,2,0,0.0,20,['Hillview'],12,8,20,0.6
649,57540,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],04/22/2014,8,2,10,0,0,0,12.0,0,['Logan'],10,2,12,0.8333333333333334
650,57551,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)']",01/03/2016,6,4,155,75,10,0,244.0,0,['Decoto'],155,89,244,0.6352459016393442
651,57553,Not Hispanic or Latino,07 -- Mandarin (Phutonghua),['Asian'],"['Preschool', 'Limited English']",06/10/2014,8,3,14,0,3,0,0.0,20,['Searles'],14,6,20,0.7
652,57554,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/30/2014,8,4,37,1,0,0,42.0,0,['Glen Berry'],37,5,42,0.8809523809523809
653,57565,Not Hispanic or Latino,07 -- Mandarin (Phutonghua),['Asian'],"['Limited English', 'Preschool']",08/03/2014,8,0,40,0,1,0,41.0,0,['Delaine Eastin'],40,1,41,0.975609756097561
654,57568,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],02/11/2014,8,7,12,0,0,1,0.0,20,['Hillview'],12,8,20,0.6
655,57576,Not Hispanic or Latino,16 -- Farsi ( Persian ),['Asian'],['Limited English'],01/19/2014,8,0,19,0,3,0,0.0,22,['Paul Miller'],19,3,22,0.8636363636363636
656,57577,Hispanic or Latino,00 -- English,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],03/10/2014,8,0,0,4,0,0,0.0,4,['Hubbard'],0,4,4,0.0
657,57584,Hispanic or Latino,00 -- English,"['Asian', 'Caucasian', 'Native Hawaiian or Other Pacific Islander']",[nan],07/18/2014,8,3,4,11,2,0,0.0,20,['Del Rey'],4,16,20,0.2
658,57588,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],01/10/2014,8,3,29,2,0,0,34.0,0,['Eden Palms'],29,5,34,0.8529411764705882
659,57589,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Shelter-In-Place', 'Infant/Toddler', 'Inactive:  Head Start Santa Clara County']",10/23/2015,7,0,164,77,5,0,246.0,0,['Eden Palms'],164,82,246,0.6666666666666666
660,57594,Not Hispanic or Latino,28 -- Punjabi,['Asian'],"['Limited English', 'Preschool']",07/25/2014,8,10,6,0,1,5,0.0,22,['Amador'],6,16,22,0.2727272727272727
661,57598,Not Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],01/03/2016,6,0,230,0,0,0,230.0,0,['Valley Medical Center'],230,0,230,1.0
662,57606,Hispanic or Latino,00 -- English,['Caucasian'],['Preschool'],06/17/2014,8,4,20,0,0,0,24.0,0,['Eden Youth'],20,4,24,0.8333333333333334
663,57607,Hispanic or Latino,00 -- English,['Caucasian'],[nan],10/13/2013,9,2,25,0,0,0,27.0,0,['Paul Miller'],25,2,27,0.9259259259259259
664,57608,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",07/29/2015,7,3,104,37,3,0,147.0,0,['Paul Miller'],104,43,147,0.7074829931972789
665,57610,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],02/26/2014,8,16,20,0,0,8,44.0,0,['Amador'],20,24,44,0.45454545454545453
666,57615,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/02/2014,8,10,27,3,4,0,44.0,0,['Washington Hospital'],27,17,44,0.6136363636363636
