,ChildID,ChildEthnicity,ChildLanguage,ChildRace,ChildFlags,ChildDateofBirth,Age (as of current day),Best Interest,In Attendance,Other,Sick,Unexcused Absence,FD,PD,Center,Total Attendance,Total Absence,Total Days,Attendance Rate
626,63775,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],07/21/2016,6,7,75.0,1,3,0,0.0,86.0,['Cox'],75.0,11,86.0,0.872093023255814
627,63780,Not Hispanic or Latino,00 -- English,['Caucasian'],"['Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)']",11/27/2015,6,0,0.0,0,0,0,0.0,104.0,['Emerald Vista'],0.0,0,0.0,
628,63782,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place']",11/20/2015,6,0,0.0,0,0,0,0.0,102.0,['Dayton'],0.0,0,0.0,
629,63785,Not Hispanic or Latino,02 -- Vietnamese,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",01/02/2016,6,0,65.0,0,22,0,0.0,87.0,['Bay'],65.0,22,87.0,0.7471264367816092
630,63787,Not Hispanic or Latino,02 -- Vietnamese,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Limited English', 'Admissions Agreement #16 (check box if Yes)']",02/11/2018,4,13,93.0,6,50,0,0.0,162.0,['Bay'],93.0,69,162.0,0.5740740740740741
631,63794,Not Hispanic or Latino,99 --  Other Non English,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Limited English', 'Admissions Agreement #14 (check box if Yes)']",03/23/2016,6,7,57.0,1,22,0,0.0,87.0,['Bay'],57.0,30,87.0,0.6551724137931034
632,63817,Hispanic or Latino,00 -- English,"['Caucasian', 'Asian']","['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",05/19/2016,6,4,75.0,0,8,0,0.0,87.0,['Corvallis'],75.0,12,87.0,0.8620689655172413
633,63820,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Limited English', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",07/17/2017,5,19,231.0,4,50,0,0.0,304.0,['Kitayama'],231.0,73,304.0,0.7598684210526315
634,63821,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Limited English', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",10/08/2015,7,4,86.0,14,0,0,0.0,104.0,['Kitayama'],86.0,18,104.0,0.8269230769230769
635,63822,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",08/11/2017,5,0,0.0,0,0,0,0.0,93.0,['Kitayama'],0.0,0,0.0,
636,63832,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",01/19/2016,6,9,85.0,0,10,0,0.0,104.0,['Decoto'],85.0,19,104.0,0.8173076923076923
637,63836,Not Hispanic or Latino,00 -- English,['Asian'],['Shelter-In-Place'],05/19/2016,6,0,0.0,0,0,0,0.0,104.0,['Paul Miller'],0.0,0,0.0,
638,63840,Hispanic or Latino,00 -- English,['Caucasian'],[nan],01/21/2016,6,0,21.0,0,7,0,0.0,104.0,['Guy Emanuele'],21.0,7,28.0,0.75
639,63841,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",01/31/2016,6,13,80.0,0,10,1,0.0,104.0,['Hillview'],80.0,24,104.0,0.7692307692307693
640,63843,Not Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",09/09/2015,7,10,105.0,3,7,0,125.0,0.0,['Emerald Vista'],105.0,20,125.0,0.84
641,63846,Hispanic or Latino,01 -- Spanish,"['Black or African American', 'Caucasian']","['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Limited English', 'Admissions Agreement #16 (check box if Yes)']",06/07/2016,6,0,51.0,11,24,0,0.0,86.0,['Cox'],51.0,35,86.0,0.5930232558139535
642,63851,Hispanic or Latino,00 -- English,['Caucasian'],"['Inactive:  Head Start Alameda County', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",10/07/2017,5,0,268.0,13,20,0,348.0,0.0,['Foxdale'],268.0,33,301.0,0.8903654485049833
643,63864,Not Hispanic or Latino,07 -- Mandarin (Phutonghua),['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)']",07/02/2016,6,0,0.0,0,0,0,0.0,104.0,['Carlson'],0.0,0,0.0,
644,63875,Not Hispanic or Latino,00 -- English,['Asian'],"['Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",03/17/2016,6,0,0.0,0,0,0,0.0,104.0,['Emerald Vista'],0.0,0,0.0,
645,63876,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #16 (check box if Yes)']",03/17/2016,6,0,0.0,0,0,0,0.0,104.0,['Emerald Vista'],0.0,0,0.0,
646,63878,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'School Age', 'Admissions Agreement #15 (check box if Yes)', 'Kidango Staff School Age', 'Admissions Agreement #14 (check box if Yes)']",04/26/2012,10,1,80.0,16,7,0,0.0,104.0,['Decoto'],80.0,24,104.0,0.7692307692307693
647,63879,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",01/12/2016,6,9,115.0,0,22,0,146.0,0.0,['Washington Hospital'],115.0,31,146.0,0.7876712328767124
648,63880,Not Hispanic or Latino,00 -- English,"['Asian', 'Caucasian']",['Shelter-In-Place'],09/25/2015,7,0,0.0,0,0,0,0.0,104.0,['Glen Berry'],0.0,0,0.0,
649,63883,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Infant/Toddler']",11/27/2017,4,5,353.0,11,7,0,376.0,0.0,['Valley Medical Center'],353.0,23,376.0,0.9388297872340425
650,63884,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",07/15/2016,6,2,92.0,0,10,0,0.0,104.0,['Hillview'],92.0,12,104.0,0.8846153846153846
651,63885,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",05/20/2018,4,15,130.0,7,104,0,0.0,256.0,"['Hillview', 'Hillview Crest']",130.0,126,256.0,0.5078125
652,63887,Hispanic or Latino,00 -- English,"['Caucasian', 'Native Hawaiian or Other Pacific Islander']",[nan],02/07/2017,5,20,167.0,49,103,0,339.0,0.0,['Delaine Eastin'],167.0,172,339.0,0.49262536873156343
653,63888,Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],[nan],12/30/2015,6,9,88.0,22,19,0,138.0,0.0,['Delaine Eastin'],88.0,50,138.0,0.6376811594202898
654,63889,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",05/13/2016,6,2,132.0,0,1,0,31.0,104.0,['Baldwin Park'],132.0,3,135.0,0.9777777777777777
655,63890,Not Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",07/28/2016,6,3,97.0,0,4,0,0.0,104.0,['Baldwin Park'],97.0,7,104.0,0.9326923076923077
656,63891,Not Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",08/17/2018,4,3,184.0,7,25,0,0.0,219.0,['Baldwin Park'],184.0,35,219.0,0.8401826484018264
657,63898,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",03/05/2016,6,3,70.0,0,31,0,0.0,104.0,['Baldwin Park'],70.0,34,104.0,0.6730769230769231
658,63899,Hispanic or Latino,00 -- English,['Caucasian'],[nan],04/20/2016,6,7,97.0,0,0,0,0.0,104.0,['Linda Vista'],97.0,7,104.0,0.9326923076923077
659,63902,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",04/09/2016,6,0,104.0,0,0,0,0.0,104.0,['Baldwin Park'],104.0,0,104.0,1.0
660,63910,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)']",05/09/2016,6,0,0.0,0,0,0,0.0,104.0,['Baldwin Park'],0.0,0,0.0,
661,63912,Not Hispanic or Latino,16 -- Farsi ( Persian ),['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)', 'Limited English', 'Admissions Agreement #14 (check box if Yes)']",05/29/2016,6,0,71.0,0,33,0,0.0,104.0,['Baldwin Park'],71.0,33,104.0,0.6826923076923077
662,63914,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",10/25/2015,7,8,91.0,0,5,0,0.0,104.0,['Baldwin Park'],91.0,13,104.0,0.875
663,63923,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)']",04/19/2016,6,0,0.0,0,0,0,0.0,104.0,['Meyer'],0.0,0,0.0,
664,63927,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place']",02/06/2016,6,0,0.0,0,0,0,0.0,104.0,['Baldwin Park'],0.0,0,0.0,
665,63934,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Limited English', 'Shelter-In-Place']",12/28/2015,6,0,0.0,0,0,0,0.0,104.0,['Russo'],0.0,0,0.0,
666,63935,Not Hispanic or Latino,13 -- Burmese,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Limited English', 'Admissions Agreement #15 (check box if Yes)']",04/15/2016,6,10,79.0,0,11,4,0.0,104.0,"['Holbrook', 'Baldwin Park']",79.0,25,104.0,0.7596153846153846
667,63949,Hispanic or Latino,00 -- English,['Caucasian'],"['IEP', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",06/05/2016,6,0,0.0,0,0,0,0.0,104.0,['Meyer'],0.0,0,0.0,
668,63954,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",12/27/2015,6,13,115.0,6,13,0,147.0,0.0,['Baldwin Park'],115.0,32,147.0,0.782312925170068
669,64951,Not Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],[nan],08/13/2016,6,4,85.0,7,6,0,0.0,104.0,['Meyer'],85.0,17,102.0,0.8333333333333334
670,64954,Not Hispanic or Latino,28 -- Punjabi,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",06/17/2016,6,5,69.0,0,0,2,0.0,104.0,['Linda Vista'],69.0,7,76.0,0.9078947368421053
671,64957,Hispanic or Latino,00 -- English,['Caucasian'],"['Infant/Toddler', 'Inactive:  Head Start Santa Clara County', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",11/07/2017,5,5,243.0,25,29,0,359.0,0.0,['Unidos'],243.0,59,302.0,0.804635761589404
672,64959,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/16/2016,6,5,95.0,0,4,0,0.0,104.0,['Meadowfair'],95.0,9,104.0,0.9134615384615384
673,64962,Not Hispanic or Latino,02 -- Vietnamese,['Asian'],"['Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)', 'Limited English', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",12/13/2015,6,0,0.0,0,0,0,0.0,104.0,['Meyer'],0.0,0,0.0,
674,64964,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place']",03/22/2016,6,8,28.0,0,6,0,0.0,104.0,['Meyer'],28.0,14,42.0,0.6666666666666666
675,64966,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",10/15/2015,7,10,72.0,3,50,10,145.0,0.0,['Holbrook'],72.0,73,145.0,0.496551724137931
676,64971,Hispanic or Latino,00 -- English,['Caucasian'],"['Infant/Toddler', 'Inactive:  Head Start Santa Clara County', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",04/07/2017,5,26,190.0,36,79,0,331.0,0.0,"['Arbuckle', 'Eden Palms']",190.0,141,331.0,0.5740181268882175
677,64973,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],12/28/2015,6,0,60.0,32,12,0,0.0,104.0,['Russo'],60.0,44,104.0,0.5769230769230769
678,64976,Not Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],"['Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)']",02/18/2016,6,9,28.0,1,4,0,0.0,104.0,['Holbrook'],28.0,14,42.0,0.6666666666666666
679,64977,Not Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],"['Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place']",02/18/2016,6,8,28.0,1,5,0,0.0,104.0,['Holbrook'],28.0,14,42.0,0.6666666666666666
680,64978,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",01/15/2018,4,0,289.0,66,14,0,369.0,0.0,['FH'],289.0,80,369.0,0.7831978319783198
681,64982,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",12/20/2015,6,0,7.0,3,7,10,89.0,0.0,['Holbrook'],7.0,20,27.0,0.25925925925925924
682,64985,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",08/21/2016,6,8,94.0,0,2,0,0.0,104.0,['Goss'],94.0,10,104.0,0.9038461538461539
683,64989,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",03/27/2018,4,0,349.0,20,0,0,369.0,0.0,['FH'],349.0,20,369.0,0.94579945799458
684,64990,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)']",11/24/2015,6,0,0.0,0,0,0,0.0,104.0,['Russo'],0.0,0,0.0,
685,64992,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Limited English', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place']",10/09/2015,7,5,43.0,0,13,0,0.0,88.0,['Hubbard'],43.0,18,61.0,0.7049180327868853
686,64996,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Shelter-In-Place', 'Admissions Agreement #16 (check box if Yes)', 'Limited English', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",07/10/2016,6,0,46.0,0,4,0,0.0,104.0,['Russo'],46.0,4,50.0,0.92
687,65003,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Limited English', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",12/14/2015,6,7,1.0,5,29,1,0.0,43.0,['Russo'],1.0,42,43.0,0.023255813953488372
688,65009,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",08/26/2017,5,1,322.0,7,12,2,344.0,0.0,['Amador'],322.0,22,344.0,0.936046511627907
689,65011,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",09/06/2016,6,3,318.0,3,20,0,344.0,0.0,['Amador'],318.0,26,344.0,0.9244186046511628
690,65013,Hispanic or Latino,00 -- English,"['Caucasian', 'Black or African American']","['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",05/09/2016,6,18,88.0,2,19,13,140.0,0.0,['Logan'],88.0,52,140.0,0.6285714285714286
691,65015,Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/19/2019,3,0,339.0,30,0,0,369.0,0.0,['FH'],339.0,30,369.0,0.9186991869918699
692,65016,Hispanic or Latino,00 -- English,['Caucasian'],[nan],02/19/2019,3,0,339.0,30,0,0,369.0,0.0,['FH'],339.0,30,369.0,0.9186991869918699
693,65026,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],01/30/2017,5,8,206.0,27,106,0,0.0,347.0,['Paul Miller'],206.0,141,347.0,0.5936599423631124
694,65027,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],04/26/2016,6,8,65.0,9,22,0,0.0,104.0,['Paul Miller'],65.0,39,104.0,0.625
695,65032,Hispanic or Latino,00 -- English,"['Black or African American', 'Caucasian']","['Shelter-In-Place', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",07/09/2016,6,0,103.0,0,1,0,0.0,104.0,['Graham'],103.0,1,104.0,0.9903846153846154
696,65033,Hispanic or Latino,28 -- Punjabi,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Limited English']",05/01/2016,6,0,5.0,0,0,0,0.0,104.0,['Kitayama'],5.0,0,5.0,1.0
697,65035,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Limited English', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place']",02/08/2016,6,0,0.0,0,0,0,0.0,104.0,['Schilling'],0.0,0,0.0,
698,65050,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place']",11/03/2015,7,0,23.0,0,0,0,0.0,104.0,['Paul Miller'],23.0,0,23.0,1.0
699,65052,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Limited English', 'Admissions Agreement #15 (check box if Yes)']",11/30/2015,6,6,88.0,5,5,0,0.0,104.0,['Kitayama'],88.0,16,104.0,0.8461538461538461
700,65056,Not Hispanic or Latino,28 -- Punjabi,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Limited English', 'Admissions Agreement #16 (check box if Yes)', 'Shelter-In-Place']",07/28/2016,6,0,0.0,0,0,0,0.0,104.0,['Pioneer'],0.0,0,0.0,
701,65057,Not Hispanic or Latino,28 -- Punjabi,['Asian'],"['Limited English', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #16 (check box if Yes)']",07/28/2016,6,0,0.0,0,0,0,0.0,104.0,['Pioneer'],0.0,0,0.0,
702,65059,Not Hispanic or Latino,00 -- English,['Black or African American'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",05/05/2017,5,7,217.0,18,29,0,326.0,0.0,"['Hillside', 'Castlemont']",217.0,54,271.0,0.8007380073800738
703,65063,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",03/20/2017,5,4,318.0,30,17,0,369.0,0.0,['FH'],318.0,51,369.0,0.8617886178861789
704,65068,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",01/21/2019,3,8,268.0,21,18,0,348.0,0.0,"['Eden Youth', 'Logan']",268.0,47,315.0,0.8507936507936508
705,65070,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/12/2017,5,13,121.0,6,23,0,163.0,0.0,['Esther Hobbs'],121.0,42,163.0,0.7423312883435583
706,65071,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",12/07/2018,3,14,131.0,5,13,0,163.0,0.0,['Esther Hobbs'],131.0,32,163.0,0.803680981595092
707,65074,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",11/23/2017,4,0,331.0,34,4,0,369.0,0.0,['FH'],331.0,38,369.0,0.8970189701897019
708,65081,Not Hispanic or Latino,00 -- English,['Asian'],"['Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",04/02/2016,6,5,93.0,0,6,0,0.0,104.0,['Searles'],93.0,11,104.0,0.8942307692307693
709,65087,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)']",08/04/2016,6,0,49.0,0,2,0,0.0,104.0,['Graham'],49.0,2,51.0,0.9607843137254902
710,65090,Not Hispanic or Latino,28 -- Punjabi,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Limited English', 'Admissions Agreement #16 (check box if Yes)', 'Shelter-In-Place']",07/13/2016,6,0,0.0,0,0,0,0.0,80.0,['Colonial Acres'],0.0,0,0.0,
711,65091,Not Hispanic or Latino,16 -- Farsi ( Persian ),['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",07/02/2016,6,7,96.0,1,6,0,69.0,41.0,['Emerald Vista'],96.0,14,110.0,0.8727272727272727
712,65092,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",06/26/2018,4,0,12.0,0,0,0,12.0,0.0,['Emerald Vista'],12.0,0,12.0,1.0
713,65098,Not Hispanic or Latino,00 -- English,['Asian'],[nan],05/03/2016,6,8,66.0,0,6,0,0.0,80.0,['Grant'],66.0,14,80.0,0.825
714,65099,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],05/03/2016,6,0,1.0,0,0,0,0.0,104.0,['Sharon Jones'],1.0,0,1.0,1.0
715,65111,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",03/08/2016,6,12,61.0,0,20,0,0.0,102.0,['Del Rey'],61.0,32,93.0,0.6559139784946236
716,65112,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",08/17/2017,5,0,204.0,20,106,0,0.0,339.0,['Del Rey'],204.0,126,330.0,0.6181818181818182
717,65114,Not Hispanic or Latino,53 -- Toishanese,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)', 'Limited English', 'Admissions Agreement #16 (check box if Yes)']",05/22/2016,6,0,0.0,0,0,0,0.0,87.0,['Corvallis'],0.0,0,0.0,
718,65116,Hispanic or Latino,00 -- English,['Caucasian'],[nan],03/26/2016,6,9,86.0,0,9,0,0.0,104.0,['Graham'],86.0,18,104.0,0.8269230769230769
719,65119,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",06/27/2016,6,6,94.0,0,4,0,0.0,104.0,['Kitayama'],94.0,10,104.0,0.9038461538461539
720,65120,Hispanic or Latino,00 -- English,['Caucasian'],[nan],03/11/2016,6,0,65.0,1,20,0,0.0,86.0,['Cox'],65.0,21,86.0,0.7558139534883721
721,65121,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",10/12/2017,5,13,209.0,20,42,0,341.0,0.0,"['Hillside', 'Castlemont']",209.0,75,284.0,0.7359154929577465
722,65122,Not Hispanic or Latino,03 -- Cantonese,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Limited English', 'Admissions Agreement #15 (check box if Yes)']",09/07/2015,7,0,49.0,0,1,0,0.0,102.0,['Dayton'],49.0,1,50.0,0.98
